subj,PMC,total time,mean x,std x,var x,median x,kurtosis x,skewness x,max x,min x,mean y,std y,var y,median y,kurtosis y,skewness y,max y,min y,mean z,std z,var z,median z,kurtosis z,skewness z,max z,min z,mean Rx,std Rx,var Rx,median Rx,kurtosis Rx,skewness Rx,max Rx,min Rx,mean Ry,std Ry,var Ry,median Ry,kurtosis Ry,skewness Ry,max Ry,min Ry,mean Rz,std Rz,var Rz,median Rz,kurtosis Rz,skewness Rz,max Rz,min Rz,mean tt,std tt,var tt,median tt,kurtosis tt,skewness tt,max tt,min tt,mean tr,std tr,var tr,median tr,kurtosis tr,skewness tr,max tr,min tr
iy25_T2s025,1,947.2,0.142494027,0.070837577,0.005017962,0.14255,3.608163524,-0.644150501,0.4911,-0.39551,0.174795838,0.162950259,0.026552787,0.15527,-0.877548964,0.164520769,0.683015,-0.200255,-0.667067147,0.328088747,0.107642226,-0.6953,-0.411711572,0.4285729,0.3571,-1.3827,-0.059019812,0.049410469,0.002441394,-0.060942527,-0.740736731,0.182153943,0.092302032,-0.213620559,0.016148961,0.020581821,0.000423611,0.013167691,2.277839943,0.12261376,0.154633189,-0.121967659,-0.034106904,0.015914965,0.000253286,-0.03673771,1.680427453,0.981384288,0.086058981,-0.099765446,0.628543815,0.785566251,0.617114334,0.292225275,3.210274022,1.779917112,5.236773074,0,0.000103482,0.000145125,2.10611e-08,4.30514e-05,16.78126723,2.865459361,0.00281516,0
kc73_T2s025,1,947.2,0.108233774,0.55230298,0.305038581,0.144475,-1.435325522,-0.090665342,1.23797,-1.031,-1.605539881,0.680243879,0.462731735,-1.72365,-0.665216859,0.527115879,0.3459,-2.9169,1.705316152,0.674424369,0.45484823,1.7652,-0.569899923,-0.19345448,3.4895,-0.3069,0.642840229,0.275446456,0.07587075,0.690153694,-0.76374033,-0.508658299,1.163091706,-0.10388525,0.082665276,0.154863905,0.023982829,0.078768327,-0.983934104,0.12316272,0.531759436,-0.348536401,0.045561287,0.072634149,0.00527572,0.05353152,-0.650886707,-0.208933962,0.231260624,-0.183851457,63.38672937,67.4013253,4542.938653,40.27612859,2.362248062,1.472352811,417.2034947,0,0.399161336,0.41364273,0.171100308,0.238519111,0.448067877,1.05567824,2.363196282,0
me21_T2s025,1,947.2,0.052982612,0.217863922,0.047464689,-0.00045,-1.439706569,0.155366008,0.6589,-0.3868,-0.443470153,0.539009715,0.290531473,-0.4476,-1.676896118,-0.131960158,0.4813,-1.3632,0.110054828,0.493680863,0.243720794,0.124478,-1.77027241,0.021123549,0.90303,-0.73985,0.244729635,0.281552741,0.079271946,0.21148463,-1.696646542,0.169722132,0.843185249,-0.217594661,-0.075205651,0.18726564,0.03506842,-0.093274009,-1.182730266,0.185750223,0.289812686,-0.401827014,-0.095760416,0.243852565,0.059464073,-0.007384764,-1.646609806,-0.119181,0.267725285,-0.470932153,1.133236372,1.428535137,2.040712638,0.127741659,-0.603657522,0.926295187,7.399065847,0,0.124977041,0.174279047,0.030373186,0.010425124,0.181585578,1.234257224,1.021359027,0
mf79_T2s025,1,947.2125,0.139855745,0.359363414,0.129142063,0.333855,0.037662578,-1.227232932,0.62124,-0.96126,-0.300339467,0.156598645,0.024523136,-0.300255,2.25607338,0.148624309,1.28594,-0.85873,0.113209506,0.285488091,0.08150345,0.10822,-0.069947721,-0.13865682,1.19702,-1.3721,0.096338271,0.079543301,0.006327137,0.079126821,0.632605482,0.640392681,0.36437193,-0.499447173,0.134957773,0.11378896,0.012947928,0.201137224,-0.901798762,-0.858304434,0.495290363,-0.170782038,0.031814114,0.056725071,0.003217734,0.009534322,0.629857066,1.335964549,0.234509342,-0.079001863,0.206506648,0.37649671,0.141749773,0.076598085,183.955682,8.347915498,13.39745479,0,0.003177726,0.003187911,1.01628e-05,0.002768652,494.9065732,14.53286133,0.138388335,0
nv85_T2s025,1,947.1875,4.645039497,1.813284219,3.28799966,5.37655,0.262708079,-1.177310876,6.7807,-0.3153,-0.748867533,0.71804212,0.515584487,-0.851735,-1.306914237,0.117206379,0.7089,-2.4526,0.407763722,0.545208736,0.297252565,0.40702,-0.361591796,0.111514248,2.4697,-0.8419,0.282298283,0.277826074,0.077187327,0.318322399,-1.272172288,0.00044037,1.040041424,-0.250272107,-0.02353803,0.073681587,0.005428976,-0.009626139,-0.354824706,-0.452767314,0.219429215,-0.249344358,-1.608651343,0.64114486,0.411066732,-1.818714123,0.042823466,1.039945746,0.14444592,-2.387487906,908.8221205,693.6228059,481112.5968,911.6537989,-1.268246014,0.179517871,2864.68953,0,13.29055538,10.69421424,114.3662181,11.88955395,-1.386654023,0.231377452,39.18571569,0
pa30_T2s025,1,947.2,0.564561923,0.251524441,0.063264544,0.64635,0.093310185,-0.992449962,1.2651,-0.3937,-0.345671271,0.192450439,0.037037172,-0.3458,-0.539597857,0.084474534,0.3952,-0.938,0.044059925,0.108335238,0.011736524,0.0363,0.027565469,0.254461829,0.4691,-0.5053,0.102459424,0.066536906,0.00442716,0.100937956,-0.473755696,0.007745123,0.309352723,-0.158880175,0.400029262,0.147873935,0.021866701,0.448786382,0.546789037,-1.177377844,0.708880305,-0.098635392,0.148829715,0.043960085,0.001932489,0.1548026,3.439919613,-0.848785789,0.526791303,-0.077493827,0.429684828,0.431894761,0.186533085,0.299383059,1.397167786,1.254744991,2.899791508,0,0.061766002,0.045608542,0.002080139,0.058157969,-0.94026848,0.202175364,0.30333544,0
qg37_T2s025,1,947.1875,-1.942420049,1.06085754,1.125418721,-2.17674,-0.039843612,0.736902614,0.3688,-10.20519,-1.223793952,0.421335838,0.177523888,-1.4224996,0.598282788,1.149567699,0.7313804,-4.0582996,0.586585012,0.232637803,0.054120347,0.635815,6.258289588,-0.144879636,3.70576,-1.04144,0.392843493,0.125783102,0.015821389,0.443538544,1.859571184,-1.042542866,1.518264531,-0.364452751,0.07436385,0.102675422,0.010542242,0.046826463,-1.07410654,0.374691718,0.577454309,-0.122817674,0.928351125,0.473702654,0.224394205,1.11802851,0.425721067,-1.165070737,4.718048447,-0.072623712,67.09877934,125.5540654,15763.82334,56.57409611,4047.625693,52.85252934,11264.63676,0,2.139975432,5.204774371,27.08967625,2.256270395,5495.435847,66.84493571,504.9183455,0
sc17_T2s025,1,947.2,0.072971441,0.06253553,0.003910693,0.0768,0.054121308,-0.071822212,0.3973,-0.1199,-0.378717592,0.170487148,0.029065868,-0.41658,0.679201511,1.008944726,0.5526,-0.73514,0.314706378,0.151324029,0.022898962,0.3411,0.612406205,-0.844249217,0.6561,-0.6505,0.166744754,0.059731799,0.003567888,0.179442896,1.128299733,-1.056716077,0.303927328,-0.264075826,-0.008224131,0.032567975,0.001060673,-0.002233974,-0.798800581,-0.226420563,0.095017026,-0.097437398,-0.002025055,0.036197512,0.00131026,0.007900108,-1.010331902,-0.340533526,0.089108526,-0.105894227,0.127341012,0.128994833,0.016639667,0.092134677,2.57516812,1.485490522,0.842898168,0,0.001420085,0.001176796,1.38485e-06,0.001200761,2.796461299,1.346694379,0.009157227,0
um68_T2s025,1,947.2125,0.744792927,0.305246039,0.093175145,0.90013,1.038647392,-1.542496602,1.04709,-0.10584,-0.24678608,0.195420622,0.03818922,-0.217055,-1.411937542,-0.004207872,0.329,-0.71457,-1.067159385,0.62743825,0.393678758,-1.0143,-1.375501042,0.138741744,0.0374,-2.2624,0.121210611,0.074837671,0.005600677,0.114984949,-1.32348081,0.046880301,0.300846812,-0.093987948,0.145811631,0.067480901,0.004553672,0.178772575,0.354604465,-1.337325059,0.249505157,-0.035968792,-0.159448656,0.048238721,0.002326974,-0.17652943,2.308306931,1.800768645,0.018484862,-0.223216338,7.497835099,7.205547276,51.91991155,4.460039404,-0.966762136,0.618846005,38.15687042,0,0.006491953,0.00432456,1.87018e-05,0.005797443,0.713135638,0.750385043,0.029327795,0
ut70_T2s025,1,947.2125,0.061635477,0.081121077,0.006580629,0.056205,0.538855908,0.499520747,0.39622,-0.16951,0.016496757,0.244031226,0.059551239,0.05551,-0.61219822,-0.379554607,0.61623,-0.64429,-0.540838482,0.409164894,0.16741591,-0.6266,-1.206033271,0.30441477,0.38747,-1.26977,-0.061387876,0.120145494,0.01443494,-0.075770492,-0.727284949,0.320130079,0.243344227,-0.332964571,0.106960358,0.098873911,0.00977605,0.096518404,-1.151201047,0.189471995,0.316684832,-0.08860964,0.081119347,0.093674147,0.008774846,0.069286415,-1.009956126,0.333084868,0.278906931,-0.105079404,0.471409268,0.617686445,0.381536545,0.164393431,1.794714305,1.540757566,3.731295858,0,0.005471812,0.007299284,5.32795e-05,0.00094532,0.211521759,1.205442367,0.038279927,0
vk04_T2s025,1,947.2,-0.383443674,0.139030049,0.019329354,-0.3593,-0.366835806,-0.247908725,0.0404,-0.7305,0.592297282,0.511715473,0.261852725,0.6004,-1.121362727,0.098999505,1.7192,-0.3823,-0.529579425,0.588565392,0.346409221,-0.5284,-1.108473189,-0.33190584,0.396,-1.9329,-0.233624543,0.194703098,0.037909297,-0.248014095,-1.111539109,-0.099023144,0.132167323,-0.674051735,-0.186961322,0.060362359,0.003643614,-0.20732326,0.855254248,1.287842849,0.003653468,-0.303129047,-0.024947787,0.035004004,0.00122528,-0.0274736,-0.7410659,0.097275144,0.074262436,-0.116941295,3.988754565,7.083822087,50.18053536,0.639500897,6.916472954,2.604466697,42.03250515,0,0.029734872,0.042651614,0.00181916,0.015141926,5.387996549,2.280651921,0.265746802,0
vq83_T2s025,1,947.2,-1.064895217,0.222863864,0.049668302,-1.14197,4.139132391,1.514043294,0.1664,-2.28268,-3.198959183,0.816785523,0.667138591,-3.28767,1.695434959,1.012338326,1.00965,-4.95422,2.791354541,0.672388171,0.452105852,2.89055,3.145403571,-1.343998691,5.3636,-1.122,1.336061333,0.5923142,0.350836112,1.300059072,3.57916426,1.676900127,3.313653189,-0.31636295,-0.431309344,0.097861114,0.009576798,-0.471595149,3.993820198,1.872029087,0.17022203,-0.613839348,-0.060279178,0.330481328,0.109217908,-0.053751948,3.241481375,0.667237162,1.016067072,-1.528432576,477.2841712,317.153113,100586.0971,424.8336498,0.337079812,0.716674033,1767.803266,0,11.84713062,28.38218244,805.5482801,3.872541095,9.494676116,3.259296997,148.1654676,0
ws31_T2s025,1,947.1,3.440876831,1.557516382,2.425857281,3.9902906,0.063613026,-1.117308343,5.5173406,-0.3948594,-0.488123601,0.119234341,0.014216828,-0.5004,1.40021481,0.885712264,0.2322,-0.826,0.211723366,0.159153159,0.025329728,0.21159,0.521953556,-0.286718696,0.73409,-0.795364,0.209584316,0.06224844,0.003874868,0.209544246,-0.170814586,-0.328937465,0.3527568,-0.130689615,0.313683854,0.159029028,0.025290232,0.340508186,-0.747796074,-0.50020126,0.659172444,-0.028275843,-0.895326299,0.41269668,0.17031855,-1.064095151,0.030602338,1.054965321,0.12877993,-1.438173913,282.471284,217.1464316,47152.57277,261.7166026,-1.422760212,0.075501633,987.8157194,0,1.751809121,1.394033442,1.943329238,1.602323028,-1.480474404,0.133734457,5.490757323,0
ww25_T2s025,1,947.125,-0.577560453,0.179638744,0.032270078,-0.5811,-0.855748499,-0.090731205,0.105,-1.47895,-0.993038829,0.109369993,0.011961795,-1.0023,1.068119174,0.468860183,0.0,-1.6772,0.102678705,0.261701494,0.068487672,0.13495,-0.747797631,-0.264012169,1.8143,-0.6227,0.394589454,0.048229784,0.002326112,0.399274289,0.527459677,-0.337188354,0.746031836,0.0,-0.075467929,0.020869572,0.000435539,-0.075046694,1.733375946,0.345310831,0.059691231,-0.220358903,0.149864593,0.050307223,0.002530817,0.149097103,-1.241655664,0.041276217,0.321317057,-0.070812918,2.258126456,1.324884266,1.755318319,2.001196603,63.70681216,3.00334518,41.0435586,0,0.038391262,0.019706615,0.000388351,0.036301945,3.8961925,0.746642264,0.339860946,0
xi27_T2s025,1,947.2,0.579459469,0.296665844,0.088010623,0.63171,-0.953058342,-0.184157415,1.25781,-0.09506,-0.4484535,0.4174542,0.174268009,-0.35845,0.530055588,-0.869331688,0.9234,-1.8362316,-0.445057425,0.3370613,0.11361032,-0.45755,-0.684813311,0.014428943,0.4493,-1.5299,0.130588206,0.126077973,0.015895655,0.103433192,0.723511404,0.892484639,0.568008344,-0.419140003,-0.046091975,0.075844681,0.005752416,-0.049004059,-0.224588685,-0.267998707,0.147200931,-0.274864194,-0.347696272,0.183336043,0.033612105,-0.375671271,-0.742540711,0.551272428,0.043926232,-0.684394194,1.940008703,2.533424972,6.41824209,1.010310977,6.06523907,2.236180483,21.02149612,0,0.058220327,0.063002207,0.003969278,0.033942269,0.218247723,1.095540679,0.315644096,0
xx54_T2s025,1,947.2,0.060138676,0.08076098,0.006522336,0.0682055,-0.172549981,-0.400224006,0.296804,-0.228126,-0.800333313,0.338661087,0.114691332,-0.8798,3.266475459,1.596340661,0.8005,-1.4706,0.36553965,0.233352941,0.054453595,0.4059,1.489540464,-1.029884586,0.9083,-0.67584,0.249688592,0.105666742,0.01116546,0.274424523,3.425385275,-1.620688653,0.467897987,-0.270439485,0.12961825,0.048384218,0.002341033,0.142201107,0.682955435,-0.983828186,0.218408959,-0.063931675,0.115805515,0.051266596,0.002628264,0.124196106,1.790678781,-1.108003357,0.232026761,-0.10463512,1.200340093,1.198308946,1.43594433,0.909565371,3.784360737,1.735434498,8.533366701,0,0.014751547,0.012723463,0.000161887,0.012131289,2.117853088,1.302174433,0.085025328,0
yv98_T2s025,1,947.2125,-0.540033891,0.317871274,0.101042147,-0.5039,-0.491750366,-0.215994864,0.2547,-1.3464,0.491905488,0.183054894,0.033509094,0.531,-0.164351512,-0.778629187,0.8404,-0.0796,-0.637540653,0.200148978,0.040059613,-0.70465,0.245883156,1.031993696,0.1087,-1.0006,-0.242182558,0.084541267,0.007147226,-0.267928876,-0.582990374,0.698769984,0.03588032,-0.403363267,0.047301236,0.053571409,0.002869896,0.051810028,-0.497688147,-0.230894632,0.186363501,-0.09109826,0.235895628,0.076624545,0.005871321,0.219475441,0.309516168,0.81795184,0.465865025,-0.026379084,1.541421898,1.276943598,1.630584954,1.312505715,1.237807073,1.133685194,7.074287351,0,0.020333178,0.015083277,0.000227505,0.017777858,1.728064118,1.226392538,0.094241369,0
au70_T2s035,1,688.8375,0.328664328,0.212728132,0.045253258,0.36418,1.619170997,-1.166077394,0.86298,-0.46425,-1.489820978,0.649369456,0.421680691,-1.7511806,0.331355773,1.056119636,0.2959494,-2.7561306,0.343002765,0.20718361,0.042925048,0.369565,-0.328298244,-0.409138814,1.02918,-0.28452,0.475451012,0.212981619,0.04536117,0.555652267,-0.080203505,-0.866738672,0.929680006,-0.086785217,0.235704804,0.113614499,0.012908254,0.259014743,1.620596085,-1.223716883,0.388611354,-0.153729043,0.046050612,0.038973311,0.001518919,0.052776062,-0.947301609,-0.328530189,0.141247733,-0.066342021,11.84744051,10.73334926,115.2047863,11.4778576,1.601560036,1.066753046,80.94840406,0,0.162720375,0.151645448,0.022996342,0.149113366,0.673433068,0.966311194,1.013837024,0
dl43_T2s035,1,688.8375,0.090499971,0.150225959,0.022567839,0.072335,-0.926111266,-0.1870068,0.389207,-0.29022,0.715383255,0.238324068,0.056798361,0.79624,0.167232673,-1.04619899,1.12834,-0.04435,-0.945779339,0.430180981,0.185055677,-1.08295,-0.873609197,0.488856158,0.07898,-1.7766,-0.294768301,0.116773832,0.013636128,-0.331066658,-0.335599753,0.77809894,0.047105171,-0.521994214,0.005496484,0.049364016,0.002436806,0.001795159,-1.009652879,-0.221871214,0.100888019,-0.112624751,-0.073811122,0.037127144,0.001378425,-0.073699495,-1.046636166,-0.026121666,0.012784429,-0.167136679,3.890319697,3.655125682,13.35994375,3.384996613,0.779039655,1.056360179,19.12446874,0,0.016342647,0.01506354,0.00022691,0.013686332,0.962683177,1.091641923,0.085843344,0
dn20_T2s035,1,688.7625,0.160878584,0.264630756,0.070029437,0.271,-1.544410977,-0.266491278,0.64136,-0.4189,0.296926507,0.1739199,0.030248131,0.2796,-0.908857594,0.138720485,0.6984,-0.094,-0.555120335,0.346203921,0.119857155,-0.5422,-1.121152779,-0.046597816,0.12,-1.2522,-0.092085778,0.063694585,0.004057,-0.07585815,-1.049720503,-0.37426607,0.047902562,-0.244739006,0.04219017,0.046771125,0.002187538,0.064053218,-1.501647569,-0.292885909,0.132874653,-0.076111207,-0.026608353,0.048321738,0.00233499,-0.032953181,-1.288786373,-0.041430412,0.075024103,-0.119652822,0.750621732,1.043865603,1.089655398,0.191446538,1.311885661,1.500922543,4.878016113,0,0.000742033,0.001075818,1.15738e-06,0.000157194,1.367483184,1.515759476,0.005852431,0
dp20_T2s035,1,688.8375,-0.001661638,0.106070296,0.011250908,-0.00271,-0.741833961,0.027024171,0.26912,-0.26398,0.254217307,0.15247904,0.023249858,0.2171,-0.040913182,0.862676577,0.7051,-0.0768,-0.543257182,0.308070211,0.094907255,-0.5036,-0.331382584,-0.584410267,0.1633,-1.4091,-0.107188349,0.048746478,0.002376219,-0.104850496,-0.534972644,-0.241710238,0.027421454,-0.236715886,-0.031188686,0.015456578,0.000238906,-0.031466492,-0.149762184,0.151904532,0.035966906,-0.078662948,0.035130098,0.013753292,0.000189153,0.034710454,-0.149060054,0.019735799,0.085093022,-0.023116575,0.498708061,0.916140629,0.839313652,0.09779673,4.300765033,2.26103942,5.876900348,0,0.000408086,0.000522057,2.72544e-07,0.000206546,3.552351576,1.921015637,0.003501913,0
iy25_T2s035,1,688.85,-0.053269829,0.057596294,0.003317333,-0.05481,0.029681642,-0.179567275,0.1162,-0.29081,0.068910516,0.128467512,0.016503902,0.075255,-0.421774819,-0.294026253,0.41614,-0.35816,-0.228927829,0.267534757,0.071574846,-0.2091,-0.777297562,-0.041715729,0.4867,-0.873,-0.015358349,0.042271518,0.001786881,-0.014528013,-0.346615565,0.14148984,0.126290077,-0.131648571,0.018860214,0.01576892,0.000248659,0.018020982,-0.670081709,0.166844799,0.072813973,-0.028811852,-0.009679141,0.018756,0.000351788,-0.0069731,-0.672331668,-0.292483406,0.045840891,-0.0697805,0.051199981,0.09183408,0.008433498,0.005674491,5.697105113,2.372215595,0.714974937,0,1.85247e-05,3.38376e-05,1.14498e-09,4.37376e-06,14.74806364,3.276431751,0.000374183,0
kc73_T2s035,1,688.8375,0.1757368,0.332217599,0.110368533,0.1846,-1.161307102,0.094397421,1.13394,-0.4437,-2.637552552,1.461102888,2.134821648,-2.60075,-1.530691342,0.129867023,0.4524,-4.8788,2.316381091,1.208962869,1.461591218,2.3811,-1.303884857,-0.032469957,4.9284,-0.2539,1.066915539,0.580837927,0.337372697,1.059868661,-1.451700483,-0.157487843,1.994263371,-0.195153855,0.222742145,0.118522717,0.014047634,0.202248867,-1.08280497,0.378302489,0.528119775,-0.064494248,0.023340522,0.047885067,0.00229298,0.024031105,-0.015559284,-0.135476459,0.186298786,-0.203407217,434.0894089,494.43078,244461.7962,159.3100131,0.389538913,0.998038273,2264.652691,0,3.979149669,4.380734457,19.19083439,1.336681488,-0.507846461,0.733955479,17.83877879,0
me21_T2s035,1,688.825,1.054067087,0.817542782,0.668376201,1.13285,-1.507707903,-0.265836674,2.03796,-0.426,-0.832361322,0.428801458,0.18387069,-1.0539,-1.191216183,0.550100113,0.07509,-1.3604,0.637840617,0.269024278,0.072374062,0.70925,-0.267547017,-0.890817837,1.1192,-0.1733,0.427422839,0.226382225,0.051248912,0.535132115,-1.353346629,-0.446008739,0.71842059,-0.013280263,0.042999497,0.073404843,0.005388271,0.030175546,-0.461201899,0.695566613,0.230393024,-0.08204637,-0.455132719,0.346292714,0.119918644,-0.57754349,-1.647921224,0.149843992,0.077788886,-0.916761446,15.87733831,15.76973632,248.6845835,9.497182905,-1.688018545,0.281392252,45.42390389,0,0.549301781,0.570697976,0.32569618,0.386702157,-1.342980454,0.448513114,1.764293769,0
mf79_T2s035,1,688.8375,0.326572918,0.150003563,0.022501069,0.30768715,-0.758764224,0.365372043,0.69968,-0.00889,-0.33384728,0.103460363,0.010704047,-0.33496,0.752010782,0.494180596,0.08571,-0.60976,0.124665038,0.15050324,0.022651225,0.11012,-0.271718534,0.296319296,0.73666,-0.333926,0.149762455,0.043429664,0.001886136,0.149606707,0.495245393,-0.358887158,0.275444955,-0.01651893,0.081695848,0.031769177,0.001009281,0.081252184,-0.408732352,-0.173068563,0.171285694,-0.030798434,-0.018427594,0.032461249,0.001053733,-0.012468259,-0.850234633,-0.420312748,0.052852356,-0.101835732,0.10756815,0.099326946,0.009865842,0.082110162,2.062518461,1.292889063,0.70091123,0,0.001315367,0.001030908,1.06277e-06,0.001097289,3.068726948,1.480367843,0.007906083,0
nv85_T2s035,1,688.8375,-0.116965581,0.440851769,0.194350283,-0.0395,-0.798287629,-0.400395763,0.834,-1.1945,0.640336025,0.394963031,0.155995796,0.712015,0.65103692,-0.714461797,2.00674,-0.73786,-0.913340903,0.566010312,0.320367673,-1.06677,0.438020764,0.863454203,1.17508,-2.29557,-0.399923551,0.1941375,0.037689369,-0.445318903,0.327415166,0.782449589,0.293637697,-0.961050722,-0.011097697,0.062563007,0.00391413,-0.006667752,-0.745533962,-0.114024972,0.143584462,-0.180304691,0.065239064,0.14504045,0.021036732,0.054187503,-0.578197878,0.452692695,0.423360959,-0.202054545,5.8378407,8.516722198,72.534557,3.281988208,15.2197943,3.37147754,92.65782553,0,0.076366389,0.098017595,0.009607449,0.049067797,13.19073959,3.030188065,0.915703834,0
pa30_T2s035,1,688.8375,0.298731811,0.374862132,0.140521618,0.14925,-0.218800643,0.986069535,1.243614,-0.2477,0.892874228,0.385249707,0.148417337,0.9519,-0.511920981,-0.493309076,1.6116,-0.1003,-0.696982457,0.331677008,0.110009638,-0.72166,-0.684942767,0.211781461,0.10899,-1.39731,-0.338269426,0.146565558,0.021481463,-0.364115876,-0.482274493,0.456151406,0.066110175,-0.633584186,0.074759901,0.190473074,0.036279992,-0.01664424,0.546132491,1.393191969,0.583566354,-0.122549256,-0.004963595,0.088214398,0.00778178,-0.0328172,0.546836594,1.29109804,0.243284507,-0.154227365,5.164849553,7.068180587,49.95917681,2.139947944,2.256745103,1.770058674,32.64224426,0,0.06563095,0.116030306,0.013463032,0.019909229,4.371331862,2.337282954,0.562307218,0
qg37_T2s035,1,688.8375,-0.854307462,0.502541479,0.252547938,-0.8201,0.008357572,0.181945055,0.9821,-1.93,-0.289089699,0.386157651,0.149117731,-0.1948635,-1.382040768,-0.119770521,0.5749,-1.01985,-0.066214216,0.241259634,0.058206211,-0.1206,-1.388220188,0.049414274,0.47242,-0.6769,0.013554607,0.131170699,0.017205752,-0.018885262,-1.344238623,0.101958258,0.293055495,-0.288856744,0.156377866,0.083441089,0.006962415,0.137191677,0.342647408,0.846215558,0.458932833,-0.013965593,0.682172627,0.187086312,0.035001288,0.684161598,1.330069146,-0.858201202,1.03145232,-0.040420492,2.759537259,3.810779549,14.52204077,0.755105394,1.329773654,1.54118216,18.06634495,0,0.353373249,0.260311525,0.06776209,0.267100464,-0.046978231,0.901834929,1.20129322,0
sc17_T2s035,1,688.8375,1.459787173,0.500765183,0.250765768,1.63926,0.465550573,-1.311376786,2.05076,-0.00737,-0.963501576,0.485493144,0.235703593,-1.13434,-0.478911698,0.827663498,0.1437,-1.717218,0.928129147,0.480124842,0.230519864,1.08146,-0.326552413,-0.893955679,1.871315,-0.2194,0.362347655,0.189291385,0.035831228,0.417551103,-0.248878299,-0.928517838,0.686264401,-0.101172357,0.094719985,0.093225506,0.008690995,0.123515133,0.134749702,-1.150648867,0.237366324,-0.159867411,-0.46193657,0.126485861,0.015998673,-0.499718698,1.601135713,1.354106039,0.01340937,-0.66790663,25.93945913,18.80847175,353.7586096,27.96217743,-1.09147831,0.305127948,79.3257631,0,0.193381448,0.112417142,0.012637614,0.199145817,-1.134893552,0.121863633,0.507121611,0
um68_T2s035,1,688.8375,0.10584722,0.053813596,0.002895903,0.11352,1.060892748,-0.891041397,0.24746,-0.12165,-0.211878265,0.094969152,0.00901914,-0.2034,-0.685044961,-0.157840368,0.0565,-0.4981,-0.167858321,0.196137324,0.03846985,-0.1829,-1.254917119,-0.080284784,0.2291,-0.6263,0.075500699,0.040719079,0.001658043,0.07043213,-0.624230032,0.19016419,0.199981006,-0.055352216,-0.05721541,0.043573041,0.00189861,-0.053819509,-0.464539581,-0.34997788,0.053449609,-0.169940828,-0.107326423,0.042481283,0.001804659,-0.121134018,-1.125811683,0.23679524,0.002349199,-0.200820215,0.022169407,0.020203937,0.000408199,0.014657854,3.244893813,1.654348778,0.174147772,0,0.000817149,0.000728026,5.30022e-07,0.000568132,1.813036299,1.485334864,0.004537217,0
ut70_T2s035,1,688.8375,-0.200395084,0.105928786,0.011220908,-0.1925,-0.523262799,-0.284744722,0.0586,-0.5187,0.270981066,0.373796665,0.139723946,0.255985,-1.016808505,-0.153190227,1.17587,-0.63489,-0.355287399,0.349191757,0.121934883,-0.30675,-0.962015312,-0.015828161,0.690377,-1.37375,-0.155678496,0.151828523,0.0230519,-0.150658442,-0.906904286,0.106381504,0.222138185,-0.578495182,-0.030901316,0.060944519,0.003714234,-0.022083154,-0.22282305,-0.084073132,0.247107247,-0.230398849,0.062263561,0.061486566,0.003780598,0.060128364,-0.775514157,0.147359697,0.251507973,-0.113509282,0.515782244,0.847306782,0.717928782,0.06623531,15.9515571,2.933918091,10.78793982,0,0.006821034,0.011736132,0.000137737,0.001231722,34.16241763,3.96680207,0.20429905,0
vk04_T2s035,1,688.8375,-0.17828496,0.16645384,0.027706881,-0.12785,-0.670699126,-0.666041291,0.10808,-0.5851,0.650876677,0.274369395,0.075278565,0.69345,-0.045338735,-0.449900543,1.1872,-0.1573,-0.601576983,0.193197606,0.037325315,-0.6248,0.671329132,0.842418762,0.0324,-1.0098,-0.240124957,0.10653095,0.011348843,-0.252121325,-0.051993505,0.406468552,0.08202754,-0.463984371,-0.011366095,0.048944158,0.002395531,-0.011461869,-0.605553388,-0.294079506,0.08987624,-0.129508271,0.137758187,0.053341835,0.002845351,0.138794898,-0.302888563,-0.181587069,0.251315729,-0.024609567,1.280716076,1.463373187,2.141461084,0.846016808,1.485291439,1.622457781,6.680324126,0,0.01305148,0.016372116,0.000268046,0.007218731,1.624437126,1.664956271,0.079416934,0
vq83_T2s035,1,688.8375,0.036774663,0.130567718,0.017047929,0.02748,5.935082284,0.567876579,1.53544,-0.48108,0.593510016,0.391826345,0.153527885,0.662635,-1.158334703,-0.080593818,2.35986,-0.191754,-0.614929323,0.397399799,0.1579266,-0.64029,-1.040142994,0.091093012,0.25273,-1.92499,-0.216603541,0.150320453,0.022596238,-0.236688808,-1.006101445,0.004447221,0.10645692,-0.998205054,0.037073717,0.053426489,0.00285439,0.01967342,3.728055544,0.875332296,0.618039865,-0.098811049,-0.056057082,0.027374206,0.000749347,-0.053159919,3.026548141,-0.201322192,0.183160726,-0.26184409,2.092060641,3.378242867,11.41252487,0.729119761,277.3912208,10.11480459,121.8187616,0,0.012003562,0.03632884,0.001319785,0.003529841,1476.033792,33.46458344,1.878215827,0
ws31_T2s035,1,688.775,0.060795006,0.222315441,0.049424155,0.08125,2.144895195,-1.097309354,0.5514,-1.2091,-0.068476664,0.107833207,0.011628001,-0.08895,-1.042588396,0.31111981,0.253,-0.3305,0.002824206,0.197142803,0.038865285,0.04122,-0.506079317,-0.3094314,0.59667,-0.55866,0.038278939,0.050186151,0.00251865,0.045937855,-0.848158198,-0.267924189,0.179665755,-0.102640074,-0.03813069,0.087470858,0.007651151,-0.048243665,-0.114453054,0.579286122,0.256561396,-0.217815193,-0.09729032,0.075488738,0.00569855,-0.109657381,2.036217499,1.303555893,0.274349804,-0.400635983,0.022853576,0.071813315,0.005157152,0.005964783,601.4112547,20.29325759,2.679498222,0,0.001182446,0.001672257,2.79645e-06,0.000529356,155.1135473,7.143336221,0.050609381,0
